id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
307461,2020-09-12,sábado,10:00:00,AM,174,1018,PRESIDENTE FIGUEIREDO,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-1.83646146,-60.11812628,SR-AM,UOP02,DEL01
307805,2020-09-13,domingo,16:00:00,AM,319,106,CAREIRO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,3,0,1,2,-3.79341415,-60.31093156,SR-AM,UOP03,DEL01
308317,2020-09-16,quarta-feira,15:00:00,AM,319,796,CANUTAMA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,-8.41528798,-63.96499613,SR-RO,UOP01,DEL01
308746,2020-09-13,domingo,08:12:00,AM,174,962.2,MANAUS,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Não,25,0,5,0,20,0,5,5,-2.29260605,-60.04313663,SR-AM,UOP01,DEL01
309246,2020-09-20,domingo,21:21:00,AM,319,85.6,CANUTAMA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,3,0,0,2,0,1,2,2,-8.590839,-63.994867,SR-AM,UOP03,DEL01
309600,2020-09-22,terça-feira,15:30:00,AM,174,885.5,MANAUS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,3,0,0,1,1,1,1,2,-2.96448848,-60.02343676,SR-AM,UOP01,DEL01
310045,2020-09-24,quinta-feira,18:45:00,AM,230,611,HUMAITA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Não Informado,Sim,3,0,1,0,2,0,1,2,-7.509034,-63.029748,SR-RO,UOP03,DEL01
310107,2020-09-25,sexta-feira,08:40:00,AM,174,1094,PRESIDENTE FIGUEIREDO,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-1.24913399,-60.40955796,SR-AM,UOP02,DEL01
310445,2020-09-26,sábado,15:50:00,AM,230,613,HUMAITA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-7.52052776,-63.03567324,SR-RO,UOP03,DEL01
311078,2020-09-29,terça-feira,13:30:00,AM,174,1016,PRESIDENTE FIGUEIREDO,Ultrapassagem Indevida,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Desvio Temporário,Não,3,0,1,0,2,0,1,3,-1.84829597,-60.10479197,SR-AM,UOP02,DEL01
311860,2020-10-03,sábado,08:00:00,AM,174,993,PRESIDENTE FIGUEIREDO,Falta de Atenção à Condução,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,0,0,1,0,0,1,-2.030706,-60.025967,SR-AM,UOP02,DEL01
312087,2020-10-04,domingo,06:00:00,AM,174,1042,PRESIDENTE FIGUEIREDO,Defeito na Via,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Reta,Não,2,1,0,1,0,0,1,1,-1.64618006,-60.18382711,SR-AM,UOP02,DEL01
312956,2020-10-08,quinta-feira,12:00:00,AM,174,898,MANAUS,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Retorno Regulamentado,Não,2,0,0,0,2,0,0,1,-2.85248508,-60.03576584,SR-AM,UOP01,DEL01
313131,2020-10-09,sexta-feira,10:05:00,AM,174,976,MANAUS,Objeto estático sobre o leito carroçável,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,5,0,1,0,4,0,1,2,-2.17249897,-60.00835913,SR-AM,UOP02,DEL01
313266,2020-10-09,sexta-feira,17:00:00,AM,319,111.6,CAREIRO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,2,1,0,2,2,-3.815726,-60.34793,SR-AM,UOP03,DEL01
314055,2020-10-11,domingo,12:00:00,AM,319,117.5,CAREIRO,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,2,0,0,0,2,2,-3.85070402,-60.38341098,SR-AM,UOP03,DEL01
314142,2020-10-11,domingo,19:00:00,AM,319,37.8,CAREIRO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,6,0,1,0,5,0,1,3,-3.38488011,-59.88560683,SR-AM,UOP03,DEL01
314310,2020-10-12,segunda-feira,14:00:00,AM,174,920,MANAUS,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,0,2,2,0,0,4,1,-2.65761092,-60.04301442,SR-AM,UOP01,DEL01
314544,2020-10-12,segunda-feira,16:00:00,AM,230,481,HUMAITA,Restrição de Visibilidade,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,4,2,0,0,0,2,0,2,-7.999914,-61.994466,SR-RO,UOP03,DEL01
317184,2020-10-25,domingo,10:00:00,AM,319,193,CAREIRO,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,1,2,1,-3.848775,-60.381822,SR-AM,UOP03,DEL01
317698,2020-10-28,quarta-feira,21:00:00,AM,174,910,MANAUS,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,2,0,0,0,2,1,-2.74460598,-60.04346489,SR-AM,UOP01,DEL01
318485,2020-10-31,sábado,19:20:00,AM,174,903,MANAUS,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,0,2,1,0,2,-2.80739097,-60.03697567,SR-AM,UOP01,DEL01
318525,2020-11-01,domingo,08:00:00,AM,174,1020,PRESIDENTE FIGUEIREDO,Defeito na Via,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,-1.827651,-60.13339,SR-AM,UOP02,DEL01
319884,2020-11-08,domingo,02:00:00,AM,230,613,HUMAITA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-7,-63,SR-RO,UOP03,DEL01
319897,2020-11-07,sábado,20:10:00,AM,319,811,CANUTAMA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,-8.55157807,-63.9878906,SR-RO,UOP01,DEL01
321621,2020-11-15,domingo,14:40:00,AM,174,939,MANAUS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,-2.49599994,-60.0348663,SR-AM,UOP01,DEL01
322362,2020-11-19,quinta-feira,05:00:00,AM,174,958,MANAUS,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Não,4,0,3,0,0,1,3,2,-2.32835003,-60.0474847,SR-AM,UOP01,DEL01
322490,2020-11-19,quinta-feira,21:52:00,AM,174,988,PRESIDENTE FIGUEIREDO,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Não Informado,Não,14,0,2,0,7,5,2,4,-2.0724148,-60.01263567,SR-AM,UOP02,DEL01
323819,2020-11-05,quinta-feira,07:45:00,AM,319,773,CANUTAMA,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-8.217697,-63.923972,SR-RO,UOP01,DEL01
323970,2020-11-26,quinta-feira,19:45:00,AM,319,77,CAREIRO,Falta de Atenção à Condução,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,1,0,0,0,3,0,1,-3.56630588,-60.18544512,SR-AM,UOP03,DEL01
324096,2020-11-27,sexta-feira,14:00:00,AM,174,940,MANAUS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3,0,2,0,1,0,2,2,-2.48720599,-60.03295106,SR-AM,UOP01,DEL01
324459,2020-11-28,sábado,19:30:00,AM,174,908,MANAUS,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,1,0,0,0,1,0,0,1,-2.859752,-60.036782,SR-AM,UOP01,DEL01
326308,2020-12-07,segunda-feira,08:50:00,AM,174,967,MANAUS,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-2.24968286,-60.03237023,SR-AM,UOP02,DEL01
326378,2020-12-07,segunda-feira,14:50:00,AM,174,1008,PRESIDENTE FIGUEIREDO,Defeito Mecânico no Veículo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,4,0,0,0,4,2,-1.90299399,-60.06320598,SR-AM,UOP02,DEL01
326595,2020-12-08,terça-feira,17:00:00,AM,174,941.2,MANAUS,Defeito na Via,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-2.47840908,-60.03104466,SR-AM,UOP01,DEL01
326708,2020-12-09,quarta-feira,11:00:00,AM,174,899,MANAUS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,1,0,0,1,0,0,2,-2.84402095,-60.03250456,SR-AM,UOP01,DEL01
327773,2020-12-13,domingo,11:00:00,AM,230,80,APUI,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Não Informado,Não,4,0,2,1,1,0,3,2,-6.69621212,-58.85256698,SR-RO,UOP03,DEL01
329360,2020-12-20,domingo,17:00:00,AM,317,517,BOCA DO ACRE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,3,0,3,0,0,0,3,1,-9.58961104,-67.32369191,SR-AC,UOP01,DEL01
329378,2020-12-21,segunda-feira,00:40:00,AM,174,947,MANAUS,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,1,-2.42562793,-60.02995571,SR-AM,UOP01,DEL01
329701,2020-12-22,terça-feira,07:40:00,AM,230,606,HUMAITA,Restrição de Visibilidade,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,7,0,6,1,0,0,7,2,-7.48821822,-62.98552036,SR-RO,UOP03,DEL01
330027,2020-12-23,quarta-feira,16:50:00,AM,319,804,CANUTAMA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,2,0,0,2,2,-8.48799802,-63.97706286,SR-RO,UOP01,DEL01
330046,2020-12-23,quarta-feira,20:00:00,AM,230,617,HUMAITA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,4,1,2,0,1,0,2,2,-7.53919287,-63.05777,SR-RO,UOP03,DEL01
330144,2020-12-23,quarta-feira,11:30:00,AM,174,921,MANAUS,Defeito na Via,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Desvio Temporário,Não,1,0,0,0,0,1,0,1,-2.65761092,-60.04301442,SR-AM,UOP01,DEL01
331639,2020-12-31,quinta-feira,16:10:00,AM,319,765,CANUTAMA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-8.18896146,-63.8408508,SR-RO,UOP01,DEL01
334189,2020-12-25,sexta-feira,10:00:00,AM,319,80,CAREIRO,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-3.58679715,-60.20456084,SR-AM,UOP03,DEL01
260068,2020-01-01,quarta-feira,05:40:00,PA,316,84,SAO FRANCISCO DO PARA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-1.3101929,-47.74456398,SR-PA,DEL19/1,UOP02/PA
260117,2020-01-01,quarta-feira,05:00:00,PA,308,172.7,TRACUATEUA,Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Não Informado,Não,4,2,1,0,1,0,1,2,-1.17932312,-47.00270886,SR-PA,DEL19/1,UOP03/PA
260240,2020-01-01,quarta-feira,19:40:00,PA,316,32.5,SANTA IZABEL DO PARA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,-1.29883965,-48.18120718,SR-PA,DEL19/1,UOP01/PA
260430,2020-01-02,quinta-feira,16:30:00,PA,10,103,PARAGOMINAS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Desvio Temporário,Não,3,0,3,0,0,0,3,1,-3.53991983,-47.49086353,SR-PA,DEL19/2,UOP03/PA
260853,2020-01-04,sábado,14:20:00,PA,163,923,BELTERRA,Defeito Mecânico no Veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,1,0,1,0,0,0,1,1,-3.03617198,-54.9279098,SR-PA,DEL19/5,UOP01/PA
260946,2020-01-05,domingo,06:30:00,PA,222,236,MARABA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,3,-5.285714,-49.07513,SR-PA,DEL19/3,UOP01/PA
261168,2020-01-06,segunda-feira,10:30:00,PA,316,45,SANTA IZABEL DO PARA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-1.277567,-48.078326,SR-PA,DEL19/1,UOP01/PA
261570,2020-01-08,quarta-feira,16:40:00,PA,222,25,DOM ELISEU,Condutor Dormindo,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,-4.311721,-47.617702,SR-PA,DEL19/2,UOP03/PA
261821,2020-01-09,quinta-feira,13:00:00,PA,230,136,MARABA,Animais na Pista,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,0,4,0,0,3,-5.34007902,-49.21659807,SR-PA,DEL19/3,UOP01/PA
261826,2020-01-09,quinta-feira,22:30:00,PA,230,121.6,MARABA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Ponte,Sim,3,0,3,0,0,0,3,2,-5.35297407,-49.12143673,SR-PA,DEL19/3,UOP01/PA
261915,2020-01-10,sexta-feira,10:50:00,PA,155,270,ELDORADO DO CARAJAS,Defeito na Via,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,0,0,0,2,0,0,2,-6.09701984,-49.34280753,SR-PA,DEL19/3,UOP01/PA
262033,2020-01-11,sábado,03:20:00,PA,316,63,CASTANHAL,Ingestão de Álcool,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-1.29679363,-47.92878096,SR-PA,DEL19/1,UOP01/PA
262185,2020-01-11,sábado,17:35:00,PA,163,1001,SANTAREM,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-2.464507,-54.72745295,SR-PA,DEL19/5,UOP01/PA
262195,2020-01-11,sábado,18:30:00,PA,230,631,ALTAMIRA,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-3.17369255,-52.17226002,SR-PA,DEL19/4,UOP01/PA
262205,2020-01-11,sábado,19:00:00,PA,230,648.5,ALTAMIRA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,5,1,3,0,0,1,3,3,-3.22340179,-52.263991,SR-PA,DEL19/4,UOP01/PA
262400,2020-01-12,domingo,19:00:00,PA,155,338,MARABA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Anoitecer,Decrescente,Chuva,Simples,Reta,Não,20,1,0,0,18,1,0,3,-5.44700335,-49.07592773,SR-PA,DEL19/3,UOP01/PA
262467,2020-01-13,segunda-feira,00:10:00,PA,155,336,MARABA,Ingestão de Álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,3,-5.43208099,-49.07610155,SR-PA,DEL19/3,UOP01/PA
262473,2020-01-12,domingo,23:00:00,PA,308,151,CAPANEMA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,1,0,0,1,1,-1.21064,-47.182743,SR-PA,DEL19/1,UOP03/PA
262498,2020-01-12,domingo,19:10:00,PA,163,1002,SANTAREM,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,1,0,0,3,1,-2.45567004,-54.72854541,SR-PA,DEL19/5,UOP01/PA
262530,2020-01-10,sexta-feira,06:40:00,PA,222,242,MARABA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,3,0,1,1,1,0,2,2,-5.331903,-49.085217,SR-PA,DEL19/3,UOP01/PA
262689,2020-01-13,segunda-feira,22:30:00,PA,230,116,MARABA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-5.35569904,-49.09047302,SR-PA,DEL19/3,UOP01/PA
262720,2020-01-14,terça-feira,02:04:00,PA,316,62,CASTANHAL,Ingestão de Álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-1.29786885,-47.93764104,SR-PA,DEL19/1,UOP01/PA
262849,2020-01-14,terça-feira,20:00:00,PA,222,231,MARABA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,1,0,0,2,-5.248291,-49.058533,SR-PA,DEL19/3,UOP01/PA
263017,2020-01-15,quarta-feira,19:20:00,PA,316,99,SANTA MARIA DO PARA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,2,0,0,2,-1.336465,-47.595574,SR-PA,DEL19/1,UOP02/PA
263239,2020-01-16,quinta-feira,23:00:00,PA,316,104,SANTA MARIA DO PARA,Ingestão de Álcool,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,2,0,1,3,-1.34122377,-47.56882496,SR-PA,DEL19/1,UOP02/PA
263246,2020-01-16,quinta-feira,23:15:00,PA,308,151.3,CAPANEMA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,1,1,0,2,2,-1.21064,-47.182743,SR-PA,DEL19/1,UOP03/PA
263373,2020-01-17,sexta-feira,08:00:00,PA,222,242,MARABA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-5.331903,-49.085217,SR-PA,DEL19/3,UOP01/PA
263408,2020-01-17,sexta-feira,17:30:00,PA,230,110,MARABA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,5,0,5,0,0,0,5,2,-5.37342727,-49.03126806,SR-PA,DEL19/3,UOP01/PA
263527,2020-01-18,sábado,06:40:00,PA,316,22,BENEVIDES,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,-1.3534463,-48.2570266,SR-PA,DEL19/1,UOP01/PA
263642,2020-01-18,sábado,18:00:00,PA,10,7,DOM ELISEU,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,1,1,0,0,0,1,1,-4.38439306,-47.53529121,SR-PA,DEL19/2,UOP03/PA
263656,2020-01-18,sábado,20:32:00,PA,163,993,SANTAREM,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-2.529841,-54.722595,SR-PA,DEL19/5,UOP01/PA
263795,2020-01-19,domingo,13:15:00,PA,222,107.2,RONDON DO PARA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Sim,6,0,0,2,4,0,2,2,-4.779562,-48.088223,SR-PA,DEL19/2,UOP03/PA
263834,2020-01-19,domingo,17:00:00,PA,230,124,MARABA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,1,1,1,2,-5.37407079,-49.13575802,SR-PA,DEL19/3,UOP01/PA
263885,2020-01-19,domingo,18:30:00,PA,155,342,MARABA,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-5.37851903,-49.07674765,SR-PA,DEL19/3,UOP01/PA
263899,2020-01-19,domingo,18:00:00,PA,230,162,ITUPIRANGA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-5.19452118,-49.36139931,SR-PA,DEL19/3,UOP01/PA
263999,2020-01-13,segunda-feira,13:15:00,PA,222,123,RONDON DO PARA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,10,0,3,7,0,0,10,2,-4.84679,-48.203267,SR-PA,DEL19/2,UOP03/PA
264023,2020-01-17,sexta-feira,17:20:00,PA,230,631.3,ALTAMIRA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-3.17369255,-52.17226002,SR-PA,DEL19/4,UOP01/PA
264049,2020-01-20,segunda-feira,14:30:00,PA,230,121,MARABA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-5.35297407,-49.12143673,SR-PA,DEL19/3,UOP01/PA
264133,2020-01-20,segunda-feira,22:00:00,PA,10,257,AURORA DO PARA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,0,0,0,2,0,0,2,-2.18647,-47.561436,SR-PA,DEL19/2,UOP02/PA
264182,2020-01-19,domingo,18:20:00,PA,230,110,MARABA,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,3,0,2,0,1,0,2,1,-5.37342727,-49.03126806,SR-PA,DEL19/3,UOP01/PA
264263,2020-01-21,terça-feira,14:40:00,PA,10,348,SANTA MARIA DO PARA,Ultrapassagem Indevida,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-1.39915494,-47.55908083,SR-PA,DEL19/1,UOP02/PA
264507,2020-01-22,quarta-feira,20:30:00,PA,230,123,MARABA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,1,0,1,0,1,2,-5.376491,-49.141371,SR-PA,DEL19/3,UOP01/PA
264689,2020-01-22,quarta-feira,17:00:00,PA,163,805,RUROPOLIS,Defeito na Via,Tombamento,Sem Vítimas,Anoitecer,Decrescente,Ignorado,Simples,Desvio Temporário,Não,1,0,0,0,0,1,0,1,-3.992311,-54.887553,SR-PA,DEL19/5,UOP01/PA
264769,2020-01-24,sexta-feira,08:40:00,PA,316,102,SANTA MARIA DO PARA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,3,0,0,3,-1.33808348,-47.58656009,SR-PA,UOP02,DEL01
264772,2020-01-24,sexta-feira,08:50:00,PA,163,1004,SANTAREM,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,-2.43824523,-54.73276577,SR-PA,DEL19/5,UOP01/PA
264947,2020-01-25,sábado,04:30:00,PA,316,81,SAO FRANCISCO DO PARA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2,0,0,1,0,1,1,1,-1.30556013,-47.77095402,SR-PA,DEL19/1,UOP02/PA
